icmecat_id,sc_insitu,icme_start_time,mo_start_time,mo_end_time,mo_sc_heliodistance,mo_sc_long_heeq,mo_sc_lat_heeq,icme_duration,icme_bmax,icme_bmean,icme_bstd,icme_speed_mean,icme_speed_std,mo_duration,mo_bmax,mo_bmean,mo_bstd,mo_bzmean,mo_bzmin,mo_bzstd,mo_bymean,mo_bystd,mo_speed_mean,mo_speed_std,mo_expansion_speed,mo_pdyn_mean,mo_pdyn_std,mo_density_mean,mo_density_std,mo_temperature_mean,mo_temperature_std,sheath_speed_mean,sheath_speed_std,sheath_density_mean,sheath_density_std,sheath_pdyn_mean,sheath_pdyn_std,sc_time,mo_sc_GSE_x,mo_sc_GSE_y,mo_sc_GSE_z
ICME_Wind_MOESTL_20210827_01,Wind,2021-08-27 00:14:00,2021-08-27 12:16:00,2021-08-28 14:30:00,0.9997,0.19,7.13,38.27,16.0,10.5,3.6,382.3,21.0,26.23,16.0,12.1,3.0,-4.8,-14.6,6.3,-7.4,4.2,371.2,14.9,,0.8,0.8,3.6,3.4,28461.0,29259.9,406.3,7.8,13.2,6.0,3.7,1.6,2021-08-27 12:16:00,248.40353327699225,-77.40572035129014,8.83144381014212
ICME_Wind_MOESTL_20210806_01,Wind,2021-08-06 10:00:00,2021-08-06 10:00:00,2021-08-07 04:16:00,1.003,0.03,6.19,18.27,10.4,7.4,1.2,313.9,14.0,18.27,10.4,7.4,1.2,-5.9,-8.6,2.0,0.1,3.3,313.9,14.0,-13.4,2.9,0.7,17.2,3.9,32806.5,13038.9,,,,,,,2021-08-06 10:00:00,264.7374540854713,-13.206081128846629,13.877950292971303
ICME_Wind_MOESTL_20210802_01,Wind,2021-08-02 08:46:00,2021-08-03 23:26:00,2021-08-04 03:04:00,1.0033,0.01,6.02,42.3,12.8,7.4,1.8,364.8,27.7,3.63,6.2,5.4,0.7,0.8,-4.6,2.0,-3.4,1.2,334.0,10.5,,0.9,0.3,4.6,1.6,47123.3,6997.9,367.6,27.1,10.5,8.3,2.6,2.3,2021-08-03 23:26:00,265.63897197268466,-4.882838557767492,11.01273478365199
ICME_Wind_MOESTL_20210714_01,Wind,2021-07-14 08:50:00,2021-07-14 12:42:00,2021-07-14 17:46:00,1.0056,-0.15,4.29,8.93,13.0,10.4,2.2,367.4,6.5,5.07,13.0,11.2,1.2,-6.4,-11.7,4.3,7.0,3.2,368.7,7.1,-18.4,5.0,1.3,22.2,5.9,49556.2,30618.4,365.7,5.2,21.4,6.9,4.8,1.6,2021-07-14 12:42:00,255.98664459504218,60.91304861366598,9.608383470237069
ICME_Wind_MOESTL_20210709_01,Wind,2021-07-09 23:40:00,2021-07-09 23:40:00,2021-07-10 07:24:00,1.0059,-0.18,3.83,7.73,12.6,9.2,1.4,330.5,10.8,7.73,12.6,9.2,1.4,0.1,-9.8,5.4,-2.2,3.4,330.5,10.8,1.2,2.4,0.4,12.8,1.5,47464.4,15140.1,,,,,,,2021-07-09 23:40:00,252.99009909521314,73.43341143212402,8.810691673195693
ICME_Wind_MOESTL_20210705_01,Wind,2021-07-05 00:36:00,2021-07-05 07:12:00,2021-07-06 00:08:00,1.0062,-0.2,3.33,23.53,8.1,6.2,1.5,338.7,4.8,16.93,8.1,6.9,0.8,-3.6,-7.4,3.6,1.9,3.2,338.7,4.0,6.2,1.6,0.6,8.4,3.0,19493.6,6306.0,338.8,6.5,11.1,1.6,2.1,0.3,2021-07-05 07:12:00,247.07878870570275,82.05046854883669,6.320238946803236
ICME_Wind_MOESTL_20210611_01,Wind,2021-06-11 00:42:00,2021-06-11 00:42:00,2021-06-11 15:00:00,1.0061,-0.25,0.51,14.3,8.2,7.5,0.4,353.5,9.4,14.3,8.2,7.5,0.4,-5.6,-7.8,2.0,3.6,2.2,353.5,9.4,8.3,1.4,0.2,6.7,1.2,18225.4,7106.1,,,,,,,2021-06-11 00:42:00,217.96339438857495,103.82665313600877,-0.3127606788239569
ICME_Wind_MOESTL_20210526_01,Wind,2021-05-26 11:44:00,2021-05-26 21:20:00,2021-05-29 04:32:00,1.0044,-0.19,-1.32,64.8,16.3,8.2,2.9,401.3,21.1,55.2,15.8,7.9,2.5,-0.5,-12.1,4.1,-5.7,2.6,407.2,15.7,-9.8,1.7,1.6,6.1,5.9,32485.8,16525.0,367.3,15.4,24.5,10.3,5.5,2.3,2021-05-26 21:20:00,205.17743261744076,79.49198974294391,-6.2357535452482
ICME_Wind_MOESTL_20210512_01,Wind,2021-05-12 05:54:00,2021-05-12 14:44:00,2021-05-13 13:38:00,1.0018,-0.08,-2.97,31.73,23.0,13.5,4.4,459.6,30.6,22.9,19.6,12.9,4.0,4.8,-3.8,3.1,7.0,2.3,465.5,32.8,4.0,1.4,0.9,4.1,2.9,34101.6,29452.4,444.7,16.1,19.9,11.7,6.6,3.8,2021-05-12 14:44:00,200.44529144319532,34.14130317182908,-9.94193695403133
ICME_Wind_MOESTL_20210501_01,Wind,2021-05-01 13:28:00,2021-05-02 00:24:00,2021-05-02 14:06:00,0.9993,0.02,-4.09,24.63,10.6,8.3,1.3,358.3,12.4,13.7,10.6,9.1,1.2,1.8,-5.9,3.4,5.4,2.1,356.5,10.5,25.5,2.1,0.7,9.8,3.4,19954.9,16448.1,360.4,14.1,9.4,1.5,2.1,0.4,2021-05-02 00:24:00,198.63175710165407,-7.2035334448400326,-9.522772765894816
ICME_Wind_MOESTL_20210429_01,Wind,2021-04-30 15:00:00,2021-04-30 15:00:00,2021-05-01 12:44:00,0.9989,0.03,-4.23,21.73,8.6,7.1,0.9,327.1,12.0,21.73,8.6,7.1,0.9,-0.3,-6.9,3.1,-5.0,1.7,327.1,12.0,20.7,2.1,0.8,11.8,4.2,18616.9,7635.4,,,,,,,2021-04-30 15:00:00,199.53383555826605,-11.283344866006432,-9.813872788557342
ICME_Wind_MOESTL_20210424_01,Wind,2021-04-24 22:30:00,2021-04-25 10:42:00,2021-04-25 22:46:00,0.9976,0.07,-4.73,24.27,10.8,7.1,1.2,480.8,12.7,12.07,8.2,6.4,0.8,0.3,-5.9,1.5,1.9,3.2,484.1,12.9,-1.8,1.4,0.6,3.5,1.4,73698.8,38148.9,477.5,11.5,5.5,1.4,2.1,0.6,2021-04-25 10:42:00,198.1335770047646,-27.602447473115284,-10.551458047907346
ICME_Wind_MOESTL_20210415_01,Wind,2021-04-15 03:16:00,2021-04-15 05:48:00,2021-04-15 13:12:00,0.9947,0.16,-5.6,9.93,10.5,8.9,1.2,383.4,11.7,7.4,10.5,9.4,0.9,8.2,5.7,0.6,-0.7,1.2,380.6,12.0,34.8,3.0,0.6,12.4,2.7,14736.5,5388.6,391.2,5.4,9.0,3.7,2.3,0.9,2021-04-15 05:48:00,201.79716325908015,-64.41619335233848,-7.862473647141956
ICME_Wind_MOESTL_20210404_01,Wind,2021-04-04 21:52:00,2021-04-05 10:04:00,2021-04-06 10:02:00,0.9917,0.22,-6.29,36.17,9.1,6.7,2.0,319.0,12.7,23.97,9.1,7.9,0.7,0.2,-8.3,4.4,-5.8,2.6,326.2,8.8,-5.1,1.7,0.3,9.5,1.6,27579.3,13312.0,304.9,5.0,17.1,5.4,2.7,0.9,2021-04-05 10:04:00,206.09410387645028,-88.5553947545276,-6.277868546499518
ICME_Wind_MOESTL_20210326_01,Wind,2021-03-26 18:00:00,2021-03-26 18:00:00,2021-03-27 19:02:00,0.9886,0.25,-6.79,25.03,6.9,5.9,0.6,370.7,20.3,25.03,6.9,5.9,0.6,0.7,-4.4,1.7,1.3,2.4,370.7,20.3,,1.1,0.4,4.7,1.4,21218.9,12600.3,,,,,,,2021-03-26 18:00:00,212.927240789756,-100.56718498402006,0.1099711541715973
ICME_Wind_MOESTL_20210311_01,Wind,2021-03-11 21:40:00,2021-03-11 21:40:00,2021-03-12 09:26:00,0.9838,0.24,-7.2,11.77,9.3,7.6,0.9,358.1,12.8,11.77,9.3,7.6,0.9,-5.0,-7.9,1.4,-2.1,5.0,358.1,12.8,19.8,1.4,0.5,6.8,2.3,41365.6,38603.8,,,,,,,2021-03-11 21:40:00,229.98573095040922,-95.97704823117252,6.243259575993332
ICME_Wind_MOESTL_20210224_01,Wind,2021-02-24 04:08:00,2021-02-24 04:08:00,2021-02-24 15:36:00,0.9791,0.17,-7.11,11.47,9.5,7.3,1.3,478.2,15.5,11.47,9.5,7.3,1.3,-0.4,-6.2,4.5,3.7,2.7,478.2,15.5,8.2,1.8,0.5,4.7,1.4,25882.7,13127.6,,,,,,,2021-02-24 04:08:00,246.82537841288044,-67.3631586464,11.814954269363982
ICME_Wind_MOESTL_20210215_01,Wind,2021-02-15 18:58:00,2021-02-16 03:18:00,2021-02-16 14:52:00,0.9771,0.11,-6.85,19.9,11.1,8.0,1.5,349.0,10.5,11.57,11.1,8.8,1.1,-3.5,-9.4,3.0,-4.3,5.1,355.6,7.3,,3.1,0.6,14.7,3.0,43458.5,10665.3,340.1,7.0,13.0,3.2,2.5,0.7,2021-02-16 03:18:00,254.1713708143793,-43.1530345535205,14.144371061632269
ICME_Wind_MOESTL_20201101_01,Wind,2020-11-01 11:54:00,2020-11-01 11:54:00,2020-11-03 07:06:00,0.984,0.07,4.27,43.2,9.2,6.2,1.7,348.6,16.2,43.2,9.2,6.2,1.7,0.1,-7.0,2.0,-0.7,3.1,348.6,16.2,28.5,0.9,0.3,4.4,1.5,40089.6,21649.2,,,,,,,2020-11-01 11:54:00,196.09783423670694,-29.496484743175955,-12.034394219221182
ICME_Wind_MOESTL_20201005_01,Wind,2020-10-05 06:52:00,2020-10-05 16:40:00,2020-10-06 11:58:00,0.9908,0.24,6.45,29.1,10.8,8.0,2.5,350.6,12.8,19.3,10.8,9.7,0.8,2.2,-8.9,5.1,-6.5,3.7,348.6,13.9,18.1,1.9,0.5,9.7,3.0,16207.4,4839.3,354.7,9.1,11.1,3.9,2.4,0.9,2020-10-05 16:40:00,211.64546533661948,-96.93447072354058,-0.8202150048256178
ICME_Wind_MOESTL_20200724_01,Wind,2020-07-24 01:42:00,2020-07-24 04:32:00,2020-07-25 11:36:00,1.0049,-0.15,5.18,33.9,11.3,8.9,1.0,359.9,12.8,31.07,11.3,9.0,1.0,-3.1,-10.1,4.8,-1.3,5.8,363.0,7.5,2.1,2.0,0.6,9.2,2.9,47305.8,19357.2,326.0,8.8,21.6,4.2,3.8,0.7,2020-07-24 04:32:00,256.9479671415751,61.41959212219105,3.107772151302131
ICME_Wind_MOESTL_20200713_01,Wind,2020-07-13 20:18:00,2020-07-13 20:18:00,2020-07-14 06:18:00,1.0061,-0.21,4.22,10.0,9.3,8.1,0.7,376.4,10.7,10.0,9.3,8.1,0.7,-6.9,-8.8,1.3,-0.5,3.0,376.4,10.7,3.0,2.1,0.9,8.8,3.5,35036.2,13825.1,,,,,,,2020-07-13 20:18:00,244.87125022749527,86.6582847379292,0.5412999898632178
ICME_Wind_MOESTL_20200630_01,Wind,2020-06-30 01:12:00,2020-06-30 20:48:00,2020-07-01 16:10:00,1.0069,-0.25,2.84,38.97,6.4,4.5,1.1,333.2,17.8,19.37,6.4,5.3,0.6,-0.7,-3.2,1.2,3.9,1.8,328.1,13.8,3.2,1.2,0.2,6.6,1.3,28822.1,10885.9,338.2,19.8,8.3,1.1,1.6,0.3,2020-06-30 20:48:00,229.42728757243765,104.2808855439814,-5.667888600693845
ICME_Wind_MOESTL_20200626_01,Wind,2020-06-26 18:04:00,2020-06-26 18:04:00,2020-06-27 00:48:00,1.007,-0.25,2.38,6.73,9.0,7.2,0.6,336.1,3.4,6.73,9.0,7.2,0.6,-2.0,-7.4,3.3,5.1,1.8,336.1,3.4,,1.3,0.3,6.7,1.6,32957.0,11322.3,,,,,,,2020-06-26 18:04:00,224.98021798100126,104.29316858055498,-4.894780178362661
ICME_Wind_MOESTL_20200529_01,Wind,2020-05-29 21:20:00,2020-05-30 04:18:00,2020-05-30 15:54:00,1.0051,-0.15,-0.89,18.57,14.3,10.0,2.5,349.7,23.0,11.6,14.3,11.6,1.5,0.9,-12.3,6.5,7.7,4.1,364.3,14.7,-38.6,3.2,1.7,14.6,7.7,55388.1,36931.8,325.5,10.2,21.1,5.7,3.8,1.2,2020-05-30 04:18:00,203.649078197115,62.989563139540216,-6.238811697085089
ICME_Wind_MOESTL_20200420_01,Wind,2020-04-20 01:34:00,2020-04-20 07:56:00,2020-04-21 11:18:00,0.9961,0.18,-5.13,33.73,16.2,12.3,3.4,347.1,11.8,27.37,16.2,13.6,2.2,1.8,-15.5,7.9,-4.9,8.7,346.1,11.9,12.7,2.5,1.3,12.4,6.9,42280.5,37996.7,351.2,10.8,24.9,11.2,5.3,2.7,2020-04-20 07:56:00,203.96505170684586,-73.52550216071671,1.442792115508611
ICME_Wind_MOESTL_20200217_01,Wind,2020-02-17 22:36:00,2020-02-18 01:58:00,2020-02-18 21:10:00,0.9771,0.04,-6.91,22.57,12.6,8.1,2.3,376.1,12.2,19.2,12.6,8.6,2.1,-3.4,-10.8,3.7,5.7,3.5,378.4,11.8,-1.6,2.5,1.1,10.5,4.3,42090.3,16081.6,363.6,3.1,6.6,0.4,1.5,0.1,2020-02-18 01:58:00,259.3206987906776,-15.600271125315608,7.843565200227827
ICME_Wind_MOESTL_20200104_01,Wind,2020-01-04 09:06:00,2020-01-04 09:06:00,2020-01-05 05:10:00,0.9738,-0.25,-3.31,20.07,10.3,7.6,1.9,367.8,21.6,20.07,10.3,7.6,1.9,-2.3,-5.8,1.3,6.8,2.1,367.8,21.6,24.8,1.1,0.3,5.1,1.5,16040.6,8323.9,,,,,,,2020-01-04 09:06:00,221.77517611503515,99.96939674355306,-1.3867513930434958
ICME_Wind_MOESTL_20191111_01,Wind,2019-11-11 05:44:00,2019-11-11 09:12:00,2019-11-13 00:56:00,0.9818,0.07,3.31,43.2,13.0,9.8,2.2,342.7,23.6,39.73,13.0,10.2,1.9,0.2,-10.8,5.1,7.9,3.2,342.8,24.6,31.9,2.0,1.2,9.6,4.9,45202.1,24341.8,340.8,6.7,18.9,3.5,3.7,0.8,2019-11-11 09:12:00,194.5358563860544,-28.530572576059896,-2.340464211094776
ICME_Wind_MOESTL_20191029_01,Wind,2019-10-29 17:04:00,2019-10-29 20:52:00,2019-10-30 23:30:00,0.9847,0.17,4.63,30.43,14.3,9.5,2.6,382.4,17.2,26.63,14.3,10.2,1.8,-3.1,-8.4,3.3,8.0,2.6,379.2,15.7,12.4,3.6,2.2,15.4,9.7,20206.3,9044.3,404.8,9.0,9.3,1.8,2.6,0.5,2019-10-29 20:52:00,201.76979223631025,-68.46883839507832,1.6359843769418385
ICME_Wind_MOESTL_20190820_01,Wind,2019-08-20 00:40:00,2019-08-20 03:08:00,2019-08-20 12:10:00,1.0007,-0.02,6.86,11.5,10.5,7.8,1.5,377.7,17.3,9.03,10.5,7.9,1.6,1.6,-4.2,1.8,5.2,2.8,382.9,15.1,-16.5,1.9,0.6,7.8,3.0,91508.1,63782.3,358.4,9.8,12.4,2.7,2.7,0.7,2019-08-20 03:08:00,264.6386882779734,7.923167356009801,5.223408263519539
ICME_Wind_MOESTL_20190527_01,Wind,2019-05-26 21:30:00,2019-05-27 05:40:00,2019-05-27 23:52:00,1.0046,-0.03,-1.32,26.37,12.0,9.4,2.3,348.1,18.3,18.2,12.0,10.5,1.4,1.8,-8.5,4.0,9.2,2.6,342.2,18.6,26.9,1.5,0.8,7.3,3.6,32585.0,28033.1,361.4,7.5,18.0,3.6,3.9,0.8,2019-05-27 05:40:00,200.47344445819584,13.395595245749172,-7.709318722092375
ICME_Wind_MOESTL_20190513_01,Wind,2019-05-13 22:56:00,2019-05-14 08:30:00,2019-05-15 18:08:00,1.002,0.08,-2.8,43.2,15.3,8.7,2.2,479.3,45.2,33.63,9.5,8.0,1.2,3.9,-5.2,4.1,1.0,4.2,473.2,43.3,62.4,2.0,1.0,5.6,3.4,15490.6,10185.6,500.9,45.1,8.5,4.6,3.6,2.2,2019-05-14 08:30:00,201.00226142578873,-32.34494002901966,-5.58579563121206
ICME_Wind_MOESTL_20190510_01,Wind,2019-05-10 17:04:00,2019-05-11 06:28:00,2019-05-12 14:40:00,1.0013,0.11,-3.13,45.6,12.3,8.8,1.7,350.6,10.3,32.2,12.0,8.3,1.5,-4.4,-11.8,4.6,0.0,2.5,346.8,7.8,8.1,0.8,0.5,4.0,2.2,29262.7,19048.6,359.4,10.1,17.2,3.0,3.7,0.7,2019-05-11 06:28:00,201.6426210999565,-45.14402930337483,-1.5037936558079106
ICME_Wind_MOESTL_20180907_01,Wind,2018-09-07 02:36:00,2018-09-07 05:58:00,2018-09-07 23:42:00,0.9966,0.05,7.27,21.1,11.9,5.8,2.4,444.2,29.7,17.73,11.3,5.2,2.0,-0.4,-5.9,2.0,3.1,2.0,448.0,30.7,33.6,1.3,0.7,3.9,1.7,120051.4,101413.5,424.5,11.5,16.1,4.4,4.8,1.1,2018-09-07 05:58:00,263.2254752468854,-20.260606509571165,8.158308638731706
ICME_Wind_MOESTL_20180825_01,Wind,2018-08-25 01:16:00,2018-08-25 12:48:00,2018-08-26 11:58:00,0.9996,-0.06,7.06,34.7,19.1,13.0,4.3,403.2,18.0,23.17,19.1,15.8,2.0,-7.8,-15.9,6.1,-3.4,8.5,406.9,16.2,-2.8,3.4,1.4,12.5,6.1,54513.2,52452.4,395.7,19.0,11.4,4.6,3.1,1.4,2018-08-25 12:48:00,261.7563248962787,24.15830453183727,7.246419054907824
ICME_Wind_MOESTL_20180811_01,Wind,2018-08-11 00:10:00,2018-08-11 06:32:00,2018-08-11 13:10:00,1.0027,-0.16,6.43,13.0,11.4,7.8,2.0,379.9,14.1,6.63,10.5,7.7,0.9,-0.6,-7.2,4.3,3.4,3.4,391.8,6.1,-0.2,3.8,0.7,14.8,2.3,62049.4,17829.1,367.3,7.7,15.8,6.2,3.6,1.6,2018-08-11 06:32:00,254.91028615798106,65.21043263412966,2.79359091646954
ICME_Wind_MOESTL_20180716_01,Wind,2018-07-16 04:50:00,2018-07-16 04:50:00,2018-07-17 00:00:00,1.0069,-0.25,4.38,19.17,14.9,9.3,2.3,340.4,11.4,19.17,14.9,9.3,2.3,-1.0,-8.4,4.2,6.4,2.8,340.4,11.4,0.0,3.4,1.2,17.6,5.8,29964.3,20607.1,,,,,,,2018-07-16 04:50:00,223.9491201351488,103.91156873557158,-6.398887121678172
ICME_Wind_MOESTL_20180710_01,Wind,2018-07-10 11:34:00,2018-07-10 13:00:00,2018-07-11 06:52:00,1.0073,-0.24,3.82,19.3,11.8,9.6,1.0,339.5,15.6,17.87,11.6,9.7,0.8,4.4,-7.1,3.3,0.6,4.4,338.4,14.7,21.4,1.5,0.6,8.2,3.8,15489.5,6190.1,352.2,20.1,21.0,6.3,4.4,1.7,2018-07-10 13:00:00,219.68563731425132,99.98150361925957,-6.18988904738238
ICME_Wind_MOESTL_20180606_01,Wind,2018-06-06 12:22:00,2018-06-06 18:52:00,2018-06-07 11:06:00,1.0062,-0.04,-0.03,22.73,11.0,8.8,2.0,408.5,26.1,16.23,11.0,9.8,1.1,3.2,-3.9,3.2,8.1,2.7,396.5,20.8,36.3,1.6,0.5,6.3,2.6,21241.8,14974.8,438.8,5.5,6.9,2.2,2.2,0.7,2018-06-06 18:52:00,201.3953309085954,18.024747405879438,-11.12529101991019
ICME_Wind_MOESTL_20180309_01,Wind,2018-03-09 17:06:00,2018-03-09 23:16:00,2018-03-11 00:24:00,0.982,0.05,-7.21,31.3,15.7,12.9,3.1,409.5,24.5,25.13,15.7,14.1,1.4,1.5,-11.7,6.9,5.9,4.6,404.0,22.3,30.7,2.5,1.6,9.5,6.9,18720.9,9814.0,431.8,20.3,19.3,3.9,6.1,1.3,2018-03-09 23:16:00,258.57764715469,-20.02926870263248,11.863182406316646
ICME_Wind_MOESTL_20180119_01,Wind,2018-01-19 00:42:00,2018-01-19 00:42:00,2018-01-19 12:06:00,0.9747,-0.25,-4.91,11.4,9.5,7.7,1.0,357.8,11.5,11.4,9.5,7.7,1.0,-1.6,-6.7,3.9,1.2,2.7,357.8,11.5,-2.3,2.5,0.3,11.8,1.4,28784.9,7569.8,,,,,,,2018-01-19 00:42:00,217.11694199810458,99.63598401666837,-1.9401818272568847
ICME_Wind_MOESTL_20171224_01,Wind,2017-12-24 19:30:00,2017-12-25 00:02:00,2017-12-25 09:57:00,0.9751,-0.16,-2.16,14.45,7.1,5.5,1.0,528.9,21.7,9.92,7.1,6.0,0.5,-1.5,-3.4,0.9,0.9,0.9,516.8,12.3,25.5,2.5,0.6,5.7,1.4,71265.0,22173.5,555.1,12.8,4.7,0.6,2.4,0.4,2017-12-25 00:02:00,198.3836272098879,63.448249051480225,-6.939874892221555
ICME_Wind_MOESTL_20171115_01,Wind,2017-11-15 11:47:00,2017-11-15 11:47:00,2017-11-15 19:23:00,0.9805,0.19,2.77,7.6,14.8,11.1,2.5,421.8,16.6,7.6,14.8,11.1,2.5,-1.7,-8.9,3.5,8.7,3.4,421.8,16.6,-19.8,5.0,2.2,16.5,6.8,28680.5,9066.8,,,,,,,2017-11-15 11:47:00,201.81150144543696,-76.60982205257726,0.7404052505332279
ICME_Wind_MOESTL_20171114_01,Wind,2017-11-14 01:08:00,2017-11-14 01:08:00,2017-11-14 14:13:00,0.9808,0.2,2.94,13.08,9.3,7.6,0.7,377.7,6.4,13.08,9.3,7.6,0.7,1.9,-7.0,3.5,-4.2,1.9,377.7,6.4,1.3,2.6,0.5,10.8,2.0,38917.6,9969.6,,,,,,,2017-11-14 01:08:00,202.14166150329373,-80.54607382134203,1.6202321382845613
ICME_Wind_MOESTL_20170907_01,Wind,2017-09-07 22:28:00,2017-09-08 11:07:00,2017-09-08 14:19:00,0.9962,-0.02,7.28,15.85,32.8,15.5,5.9,758.7,50.1,3.2,17.8,14.7,1.8,-9.8,-15.7,4.8,-9.2,1.7,759.9,16.8,,3.7,1.4,3.9,1.6,35924.5,50240.9,758.4,55.3,3.8,1.6,3.7,1.6,2017-09-08 11:07:00,261.9506511835473,8.090532288769444,11.342173183302625
ICME_Wind_MOESTL_20170906_01,Wind,2017-09-06 23:02:00,2017-09-07 06:45:00,2017-09-07 11:08:00,0.9965,-0.03,7.27,12.1,17.9,10.4,2.4,542.8,35.2,4.38,12.8,11.2,0.9,-4.9,-8.6,2.3,4.5,3.4,505.5,15.3,9.2,2.6,0.5,6.1,1.1,938199.8,168925.1,563.6,24.3,11.6,2.0,6.2,1.4,2017-09-07 06:45:00,261.89490047226917,12.119568388718926,7.902705769158231
ICME_Wind_MOESTL_20170716_01,Wind,2017-07-16 05:10:00,2017-07-16 10:03:00,2017-07-17 14:50:00,1.0072,-0.23,4.42,33.67,25.8,14.3,4.3,516.8,62.1,28.78,25.8,14.2,4.0,-4.4,-24.4,5.3,-6.0,7.8,534.8,46.1,7.6,2.4,1.3,4.8,2.2,94757.1,115219.2,409.3,26.4,30.6,13.4,8.5,3.5,2017-07-16 10:03:00,215.53579039082572,95.95231336523197,-9.278916161071242
ICME_Wind_MOESTL_20170527_01,Wind,2017-05-27 14:43:00,2017-05-27 20:48:00,2017-05-29 10:41:00,1.0047,0.13,-1.16,43.97,23.3,14.5,4.5,361.8,17.6,37.88,23.3,15.8,3.0,-2.4,-22.9,10.8,1.1,9.8,360.1,18.1,-9.0,2.7,1.7,12.1,6.9,56538.0,29429.4,372.0,8.7,48.7,15.9,11.4,4.1,2017-05-27 20:48:00,203.17778655446435,-53.11711218014029,-6.047357518983934
ICME_Wind_MOESTL_20170413_01,Wind,2017-04-13 21:56:00,2017-04-14 00:02:00,2017-04-14 19:42:00,0.9927,0.22,-5.64,21.77,8.0,6.8,1.0,405.8,23.1,19.67,8.0,7.1,0.8,-4.4,-6.9,1.3,-0.5,2.6,401.9,20.5,31.4,1.7,0.6,6.3,2.6,18249.9,9797.9,442.5,8.4,7.6,0.8,2.5,0.3,2017-04-14 00:02:00,239.67663774294462,-90.25535053095403,12.813595808471067
ICME_Wind_MOESTL_20170409_01,Wind,2017-04-09 08:32:00,2017-04-09 09:55:00,2017-04-10 08:09:00,0.9912,0.2,-5.98,23.62,9.3,7.5,0.9,455.1,19.7,22.23,9.3,7.7,0.7,-0.1,-5.4,2.4,-5.6,1.7,454.1,19.9,9.9,1.9,0.4,5.5,1.2,18941.1,4598.2,470.6,5.2,8.4,0.5,3.1,0.2,2017-04-09 09:55:00,244.26122030617088,-81.7793800641173,12.260885242088133
ICME_Wind_MOESTL_20170404_01,Wind,2017-04-04 01:31:00,2017-04-04 07:34:00,2017-04-05 02:46:00,0.9895,0.17,-6.31,25.25,16.5,11.4,2.9,416.8,13.8,19.2,16.5,12.4,2.3,2.9,-12.7,5.9,-9.3,3.7,415.4,15.4,14.3,2.5,1.0,8.7,3.6,131951.2,112744.3,421.2,4.8,15.5,5.5,4.6,1.7,2017-04-04 07:34:00,250.4680446708883,-69.41357974628967,13.749439589745904
ICME_Wind_MOESTL_20161012_01,Wind,2016-10-12 21:16:00,2016-10-13 05:27:00,2016-10-14 13:51:00,0.9871,0.18,6.0,40.58,24.7,16.8,6.2,394.7,28.3,32.4,24.7,19.6,3.0,-4.6,-19.6,11.5,-12.3,8.0,385.9,24.6,34.6,1.2,1.0,4.6,3.7,32965.0,21324.6,427.9,11.9,23.5,6.5,7.3,2.3,2016-10-13 05:27:00,246.6191115053046,-71.66893659849396,11.896652067063439
ICME_Wind_MOESTL_20160914_01,Wind,2016-09-14 02:10:00,2016-09-14 18:01:00,2016-09-15 16:03:00,0.9945,-0.05,7.24,37.88,9.4,7.1,1.5,307.9,10.8,22.03,9.4,7.5,1.6,-2.0,-8.5,4.1,-4.6,1.9,305.2,9.3,15.5,1.8,0.5,11.5,3.3,28580.3,7363.5,311.6,11.6,15.6,4.1,2.5,0.6,2016-09-14 18:01:00,261.6612898938387,20.380926464329363,13.150032501814305
ICME_Wind_MOESTL_20160802_01,Wind,2016-08-02 12:37:00,2016-08-02 20:19:00,2016-08-03 02:51:00,1.0053,-0.25,5.9,14.23,25.1,18.4,4.7,414.7,23.6,6.53,25.1,22.6,1.7,1.2,-15.0,8.4,-20.5,3.0,416.1,8.8,4.1,5.2,1.6,18.1,5.6,53966.6,50090.7,413.7,30.8,23.6,13.5,6.3,2.9,2016-08-02 20:19:00,221.97130343129268,103.06199793457398,-6.172707474734355
ICME_Wind_MOESTL_20160724_01,Wind,2016-07-24 15:29:00,2016-07-24 21:44:00,2016-07-25 12:18:00,1.0067,-0.23,5.21,20.82,12.6,8.3,2.1,437.2,11.3,14.57,11.4,7.4,1.6,-3.7,-6.1,2.1,3.6,3.2,439.7,10.7,-18.5,3.0,1.6,9.4,5.0,33037.8,14067.9,431.0,10.5,13.0,2.7,4.0,0.9,2016-07-24 21:44:00,212.1563482863264,95.36226021815074,-6.916181075073772
ICME_Wind_MOESTL_20160719_01,Wind,2016-07-19 23:01:00,2016-07-20 01:48:00,2016-07-20 11:57:00,1.0072,-0.21,4.78,12.93,34.9,18.9,6.0,523.2,48.1,10.15,27.5,17.8,5.1,-1.0,-12.9,3.6,11.6,7.7,542.0,32.9,-42.0,7.3,2.6,14.8,4.7,200696.7,212470.4,447.1,8.4,40.4,17.6,13.4,5.5,2016-07-20 01:48:00,209.5137979647224,87.74609653714525,-11.328186541555052
ICME_Wind_MOESTL_20160417_01,Wind,2016-04-17 02:13:00,2016-04-17 02:46:00,2016-04-18 06:59:00,0.9934,0.18,-5.37,28.77,12.8,7.9,3.0,403.7,15.7,28.22,12.8,8.0,3.0,2.6,-5.4,5.8,2.7,4.4,403.5,15.6,,4.4,2.4,16.5,9.0,19162.4,5933.0,421.1,3.6,10.4,1.5,3.1,0.4,2016-04-17 02:46:00,245.72306322484064,-74.33210045336035,14.153257774753268
